Word:92.22 cos:-0.23692
Word:damanaki cos:-0.34506
Word:kamaruzzaman cos:-0.20507
Word:corca cos:-0.40051
Word:yngvi cos:-0.19232
Word:leverenz cos:-0.22761
Word:primarolo cos:-0.27098
Word:klauser cos:-0.33602
Word:irama cos:-0.44239
Word:80.60 cos:-0.32138
Word:74.41 cos:-0.30201
Word:nikulin cos:-0.16300
Word:bouckaert cos:-0.17993
Word:gerrish cos:-0.14089
Word:pucher cos:-0.39910
Word:37.38 cos:-0.35889
Word:corson cos:-0.09581
Word:hh-65 cos:-0.08388
Word:thing cos:0.33900
Word:scheibel cos:-0.24028
Word:sommerfelt cos:-0.34464
Word:translucency cos:-0.28916
Word:decorum cos:-0.07844
Word:freeflow cos:-0.49135
Word:macedonio cos:-0.44842
Word:lero cos:-0.49480
Word:sunniness cos:-0.35576
Word:44.18 cos:-0.33764
Word:u.s.-controlled cos:-0.14402
Word:78.39 cos:-0.31119
Word:demonization cos:-0.25007
Word:amoah cos:0.04254
Word:serape cos:-0.30623
Word:bolthole cos:-0.29630
Word:timofeev-resovskij cos:-0.25863
Word:batlogg cos:-0.30089
Word:doktor cos:0.07122
Word:64.52 cos:-0.29811
Word:trinchero cos:-0.15792
Word:erek cos:-0.33405
Word:gazzo cos:-0.29803
Word:wolfson cos:0.15593
Word:zagorakis cos:-0.03486
Word:emittance cos:-0.01875
Word:gaskell cos:0.00834
Word:peckford cos:-0.21321
Word:moylurg cos:-0.19066
Word:risso cos:-0.02803
Word:1.715 cos:-0.45914
Word:cassy cos:-0.22992
Word:rupeni cos:-0.01628
Word:reimportation cos:-0.33286
Word:unflatteringly cos:-0.14831
Word:piest cos:-0.18871
Word:institutionalizes cos:-0.46900
Word:aleem cos:-0.00008
Word:ewert cos:-0.09554
Word:tism cos:-0.05805
Word:guoping cos:-0.13651
Word:nonperson cos:-0.33892
Word:minthorn cos:-0.26638
Word:winfree cos:-0.32434
Word:middle-eastern cos:-0.44332
Word:chios cos:-0.07181
Word:schiehallion cos:-0.19243
Word:chimutengwende cos:-0.36024
Word:tottenham cos:0.31883
Word:chhau cos:-0.34060
Word:twort cos:-0.34490
Word:58.20 cos:-0.27898
Word:ayana cos:0.01572
Word:reti cos:-0.31607
Word:ebroin cos:-0.33422
Word:kaj cos:-0.24255
Word:cheerwine cos:-0.56234
Word:xiaochun cos:-0.31191
Word:parvis cos:-0.24825
Word:fighter-interceptor cos:0.12528
Word:63.00 cos:-0.15181
Word:64.33 cos:-0.30095
Word:under-19s cos:-0.00172
Word:kec cos:-0.13622
Word:54.61 cos:-0.37412
Word:tokachi cos:-0.30090
Word:keone cos:-0.19750
Word:gislason cos:-0.28142
Word:showjumper cos:-0.25377
Word:kaimuki cos:-0.30758
Word:fono cos:-0.16966
Word:mazarin cos:0.20353
Word:otep cos:-0.34554
Word:bhalla cos:-0.30399
Word:thornborough cos:-0.41700
Word:nelspruit cos:-0.31883
Word:subercaseaux cos:-0.20905
Word:viloria cos:0.12813
Word:unobtrusive cos:-0.31724
Word:palmolive cos:0.09302
Word:epibatidine cos:-0.52117
Word:jahović cos:-0.39933
Word:wieghorst cos:-0.09714
Word:birdbrain cos:-0.24981
Word:majorettes cos:-0.14474
Word:40.21 cos:-0.38367
Word:artsy cos:-0.25341
Word:yajna cos:-0.05566
Word:sherina cos:-0.17894
Word:baldr cos:0.09427
Word:128.00 cos:-0.21226
Word:rasna cos:-0.42768
Word:zorbas cos:-0.24893
Word:2,425 cos:-0.42066
Word:jetsam cos:-0.25939
Word:tapwater cos:-0.26301
Word:spearman cos:0.17765
Word:hesitate cos:0.06755
Word:lubet cos:-0.30227
Word:afropop cos:-0.19640
Word:thornley cos:-0.07838
Word:palmerton cos:-0.44026
Word:cannelton cos:-0.45018
Word:clasps cos:0.10433
Word:hollon cos:-0.28757
Word:impersonality cos:-0.43387
Word:32.82 cos:-0.44279
Word:shadjam cos:-0.17164
Word:foé cos:-0.27364
Word:repass cos:-0.32482
Word:wreck-gar cos:-0.49670
Word:60.61 cos:-0.32588
Word:fireteam cos:-0.10727
Word:65.73 cos:-0.34596
Word:sund cos:-0.01979
Word:birtwistle cos:0.02020
Word:merari cos:-0.40433
Word:hotaling cos:-0.33133
Word:eating cos:0.05727
Word:gamerscore cos:-0.24708
Word:chronicles cos:0.40529
Word:dullness cos:-0.33993
Word:sicamous cos:-0.12558
Word:apwu cos:-0.39396
Word:tromsoe cos:-0.32799
Word:wowo cos:-0.19818
Word:moddelmog cos:-0.49001
Word:rix cos:0.06546
Word:76ers cos:0.28679
Word:abolitionism cos:-0.29264
Word:rutnam cos:-0.21466
Word:non-constant cos:-0.14577
Word:hilsman cos:-0.16505
Word:shahpur cos:-0.24592
Word:amerisourcebergen cos:-0.29282
Word:leetonia cos:-0.42925
Word:kintanar cos:-0.36555
Word:zyrtec cos:-0.29106
Word:khreisha cos:-0.38169
Word:strøm cos:0.04086
Word:scalpay cos:-0.33416
Word:uhtred cos:-0.13240
Word:ormsbee cos:-0.29539
Word:hikari cos:0.07083
Word:64.54 cos:-0.37463
Word:jianning cos:-0.28025
Word:kamuy cos:-0.37085
Word:preorder cos:-0.23156
Word:thevenet cos:-0.01913
Word:lordly cos:-0.03419
Word:reifert cos:-0.10872
Word:tofo cos:-0.50396
Word:solex cos:-0.09166
Word:javelina cos:-0.29868
Word:karatancheva cos:-0.45289
Word:wet-nurse cos:-0.27462
Word:longabaugh cos:-0.07700
Word:rubisco cos:-0.42082
Word:ilhan cos:-0.04185
Word:tamping cos:-0.21962
Word:71.9 cos:-0.37044
Word:heterostructure cos:-0.38044
Word:sirenia cos:-0.00008
Word:vibrates cos:-0.23851
Word:negus cos:-0.07483
Word:rees-mogg cos:-0.04559
Word:t'ien cos:-0.11103
Word:mwanga cos:-0.11737
Word:saidu cos:-0.27440
Word:poso cos:-0.23510
Word:worthington cos:0.18813
Word:maggs cos:0.19643
Word:paeans cos:-0.28955
Word:guenon cos:-0.05132
Word:argov cos:-0.18281
Word:kukly cos:-0.33067
Word:wearability cos:-0.40816
Word:slayden cos:-0.47849
Word:moneyless cos:-0.37836
Word:redi cos:-0.27607
Word:bhupathi cos:0.01229
Word:milnes cos:0.06266
Word:arriola cos:-0.28363
Word:cliquot cos:-0.19376
Word:crispbread cos:-0.50429
Word:minik cos:-0.22172
Word:debutants cos:-0.06653
Word:nymphomaniac cos:-0.19166
Word:carphone cos:-0.06659
Word:68.75 cos:-0.09342
Word:anzola cos:-0.33131
Word:asbury cos:0.10720
Word:linxia cos:-0.25764
Word:attentiveness cos:-0.19681
Word:sha'ar cos:-0.09058
Word:35.67 cos:-0.38436
Word:wahabism cos:-0.42580
Word:easy cos:0.18505
Word:39.3 cos:-0.23774
Word:massereene cos:-0.03803
Word:lelouch cos:0.09578
Word:humiliates cos:-0.20406
Word:maddock cos:0.06832
Word:in-your-face cos:-0.23745
Word:liara cos:-0.39430
Word:72.00 cos:-0.11710
Word:infastructure cos:-0.46998
Word:ziqiang cos:-0.35295
Word:planché cos:0.13858
Word:zorrilla cos:-0.16328
Word:grubacic cos:-0.40252
Word:dershowitz cos:0.02892
Word:appropriates cos:-0.21062
Word:bastia cos:0.02078
Word:östberg cos:-0.34477
Word:lolth cos:-0.19355
Word:crescens cos:-0.26103
Word:craine cos:-0.30357
Word:voicebox cos:-0.49622
Word:dizzily cos:-0.29585
Word:bokhary cos:-0.35233
Word:nuvaring cos:-0.46589
Word:28.82 cos:-0.23555
Word:o'carroll cos:-0.02312
Word:67.39 cos:-0.40295
Word:astrocyte cos:-0.34686
Word:eridanus cos:0.04763
Word:ikari cos:0.05496
Word:mogil cos:-0.44542
Word:coenred cos:-0.29154
Word:bozell cos:0.21606
Word:nathans cos:-0.04349
Word:rachman cos:0.00751
Word:9.425 cos:-0.34479
Word:sebo cos:-0.19600
Word:hdtvs cos:-0.27911
Word:agazade cos:-0.33343
Word:mcgurk cos:-0.01326
Word:yesteryears cos:-0.28329
Word:14.1-inch cos:-0.15470
Word:expounds cos:-0.05723
Word:kurakin cos:-0.42163
Word:7,030 cos:-0.48022
Word:46.30 cos:-0.27496
Word:117.08 cos:-0.18127
Word:görgey cos:-0.28215
Word:35.06 cos:-0.34939
Word:greyjoy cos:-0.32898
Word:pitilessly cos:-0.41254
Word:gatesville cos:-0.07201
Word:toulouse cos:0.12580
Word:41.12 cos:-0.41113
Word:domb cos:-0.17846
Word:gager cos:-0.34703
Word:goranson cos:-0.32379
Word:connor cos:0.57806
Word:hannifin cos:0.21728
Word:mirsad cos:-0.24347
Word:bromwell cos:-0.09343
Word:peale cos:0.03222
Word:panderer cos:-0.20397
Word:oran cos:-0.10028
Word:vain cos:0.10438
Word:circuitry cos:-0.15917
Word:komara cos:0.00049
Word:boxcutter cos:-0.28250
Word:fexofenadine cos:-0.40769
Word:ritsu cos:-0.26097
Word:artifically cos:-0.27236
Word:gradgrind cos:-0.15400
Word:1-1-0-0 cos:-0.00409
Word:sazonov cos:-0.35485
Word:hermitage cos:0.03396
Word:warf cos:-0.17032
Word:heang cos:-0.32672
Word:acarnania cos:-0.32650
Word:east-pakistan cos:-0.30384
Word:kneip cos:-0.31210
Word:ostro cos:-0.06445
Word:nikitas cos:-0.36810
Word:cinquanta cos:-0.13062
Word:swingline cos:-0.40847
Word:characterises cos:-0.37032
Word:aniela cos:-0.42680
Word:zennor cos:-0.17607
Word:115.88 cos:-0.20221
Word:huckstering cos:-0.49285
Word:elvy cos:-0.35971
Word:seher cos:-0.42300
Word:wussy cos:-0.26192
Word:croatia-slavonia cos:-0.14054
Word:hardart cos:-0.02521
Word:kafur cos:0.01413
Word:hiro cos:-0.05672
Word:cheryll cos:-0.29341
Word:lakemfa cos:-0.49011
Word:planeload cos:-0.22407
Word:hesione cos:-0.06136
Word:70.8 cos:-0.35465
Word:ivie cos:-0.06943
Word:dispater cos:-0.18354
Word:pullinger cos:-0.23077
Word:tuthill cos:-0.10828
Word:probationers cos:-0.27842
Word:akiko cos:-0.08813
Word:depressurize cos:-0.23483
Word:caumont cos:-0.20649
Word:traoré cos:-0.04200
Word:jnr. cos:-0.28825
Word:halfaker cos:-0.23869
Word:mosjøen cos:-0.39341
Word:multiuser cos:-0.26660
Word:odak cos:-0.15419
Word:mcelhenney cos:-0.14280
Word:mtct cos:-0.25077
Word:harrison cos:0.55288
Word:carrick cos:0.12942
Word:37.58 cos:-0.42668
Word:umbo cos:-0.22536
Word:balaban cos:-0.16796
Word:wilhelms cos:-0.26658
Word:bruschi cos:0.13495
Word:belligerently cos:-0.34832
Word:gridlocks cos:-0.40585
Word:gurfinkel cos:-0.44283
Word:ozwald cos:0.00897
Word:prinya cos:-0.42175
Word:45.4 cos:-0.28549
Word:63.50 cos:-0.19489
Word:lacma cos:-0.16306
Word:klopper cos:-0.35397
Word:juaquin cos:-0.31436
Word:kover cos:-0.43103
Word:malignity cos:-0.35497
Word:s.c. cos:0.15940
Word:sandra cos:0.18744
Word:elora cos:-0.25408
Word:regier cos:0.05356
Word:10a-10 cos:-0.15264
Word:scribing cos:-0.43328
Word:aggressor cos:0.05370
Word:amirian cos:-0.31849
Word:regionalbahn cos:0.15995
Word:mcgeechan cos:0.19692
Word:curle cos:0.16977
Word:khachilayev cos:-0.29326
Word:p-47 cos:0.02667
Word:biochar cos:-0.36833
Word:planthopper cos:-0.03786
Word:polaski cos:-0.24378
Word:ramchandra cos:-0.19674
Word:waghmare cos:-0.25266
Word:sureness cos:-0.16390
Word:sequesters cos:-0.35467
Word:jilbab cos:-0.16854
Word:chhoekyapa cos:-0.25021
Word:kullervo cos:-0.31529
Word:steinle cos:-0.33456
Word:nchito cos:-0.46686
Word:loke cos:-0.09509
Word:bannen cos:-0.03639
Word:tonga cos:0.09779
Word:rizvan cos:-0.47959
Word:carling cos:0.28542
Word:76.00 cos:-0.14224
Word:kremerata cos:-0.40540
Word:azis cos:-0.13152
Word:61.62 cos:-0.37119
Word:melsheimer cos:-0.06028
Word:tvp1 cos:-0.37096
Word:meledandri cos:-0.22784
Word:delson cos:-0.22277
Word:xanthe cos:-0.33908
Word:radjavi cos:-0.37442
Word:67.00 cos:-0.17439
Word:rendlesham cos:-0.00508
Word:kabankalan cos:-0.40419
Word:tofa cos:-0.42615
Word:78.25 cos:-0.26524
Word:long-range cos:0.01799
Word:waqar cos:0.08556
Word:kosloff cos:-0.21892
Word:argott cos:-0.12852
Word:pauley cos:0.08491
Word:atossa cos:-0.29182
Word:54.25 cos:-0.24383
Word:exorcises cos:-0.13593
Word:hunnewell cos:-0.21980
Word:heimdal cos:-0.18764
Word:wilk cos:-0.13953
Word:69.04 cos:-0.42271
Word:schäffer cos:-0.09269
Word:liss cos:-0.28470
Word:gagen cos:-0.11839
Word:cooney cos:0.06310
Word:60.25 cos:-0.11738
Word:taurel cos:0.09530
Word:panizo cos:-0.33706
Word:samaniego cos:-0.38060
Word:barbodes cos:-0.42550
Word:wizkid cos:-0.20752
Word:u-17 cos:0.00818
Word:mamora cos:-0.45833
Word:strongsville cos:-0.42713
Word:priss cos:-0.48556
Word:crieff cos:-0.24340
Word:rapt cos:-0.04340
Word:rooting cos:-0.06829
Word:के cos:-0.35273
Word:savelyev cos:-0.35429
Word:74.62 cos:-0.24347
Word:in-wook cos:-0.40414
Word:mccubbin cos:-0.05533
Word:lead-in cos:0.05973
Word:reliquary cos:0.08331
Word:schermer cos:-0.41826
Word:michipicoten cos:-0.12485
Word:daughdrill cos:-0.33664
Word:pettet cos:-0.29739
Word:homenaje cos:-0.16952
Word:torrini cos:-0.30582
Word:117.83 cos:-0.24853
Word:pressburger cos:-0.07043
Word:14:34.56 cos:-0.24254
Word:70-millimeter cos:-0.39916
Word:62.40 cos:-0.32736
Word:einsatzgruppe cos:0.08133
Word:lisburne cos:-0.03344
Word:pangburn cos:-0.30947
Word:obtrusive cos:-0.35065
Word:.366 cos:-0.05160
Word:35.03 cos:-0.41011
Word:tritt cos:-0.12705
Word:soulfully cos:-0.26061
Word:strathnaver cos:0.08578
Word:pekala cos:-0.35595
Word:anshei cos:-0.38998
Word:ffc cos:-0.17615
Word:alimentary cos:-0.14204
Word:310-785-9613 cos:-0.18069
Word:bocock cos:-0.23038
Word:noella cos:-0.36928
Word:wurzburg cos:-0.33203
Word:niebel cos:-0.39539
Word:manina cos:-0.37408
Word:jordie cos:-0.30287
Word:oodnadatta cos:-0.34450
Word:bloede cos:-0.30711
Word:voltchkov cos:-0.15845
Word:rudan cos:-0.24916
Word:timberwolves cos:0.25436
Word:bln cos:0.07560
Word:zongmi cos:-0.20940
Word:67.06 cos:-0.39648
Word:blaugrana cos:-0.22445
Word:thirumal cos:-0.38487
Word:pro-eu cos:-0.58762
Word:105.56 cos:-0.32829
Word:donlan cos:-0.17656
Word:wenke cos:-0.42160
Word:upemba cos:-0.25839
Word:bradburn cos:-0.29194
Word:dainis cos:-0.51130
Word:48.90 cos:-0.36155
Word:entitlements cos:-0.10539
Word:wtro cos:-0.42436
Word:thoracotomy cos:-0.49059
Word:smolen cos:-0.47948
Word:62.90 cos:-0.37789
Word:kamio cos:-0.29084
Word:non-repudiation cos:-0.35900
Word:aetolia cos:-0.28803
Word:cajemé cos:-0.36020
Word:doodler cos:-0.25652
Word:web-only cos:-0.31791
Word:frolinat cos:-0.11828
Word:zipporah cos:-0.22175
Word:mystically cos:-0.32797
Word:pinnell cos:-0.35065
Word:vp8 cos:-0.23419
Word:57.52 cos:-0.36080
Word:iacobescu cos:-0.24014
Word:64.20 cos:-0.34166
Word:18:45 cos:-0.16707
Word:kumaresan cos:-0.40408
Word:sky1 cos:0.12202
Word:barinov cos:-0.48589
Word:out-going cos:-0.35411
Word:vestigial cos:-0.10284
Word:frivolousness cos:-0.35168
Word:birsay cos:-0.39103
Word:7,840 cos:-0.37308
Word:nasally cos:-0.19327
Word:kemel cos:-0.22440
Word:d'estudis cos:-0.19012
Word:mcgauley cos:-0.32044
Word:cybill cos:0.10238
Word:schellenbach cos:-0.30935
Word:altia cos:-0.42751
Word:duenas cos:-0.15742
Word:remarriage cos:-0.07488
Word:protoplasm cos:-0.39415
Word:ghoshe cos:-0.25880
Word:eaglebank cos:-0.05847
Word:al-turki cos:-0.18759
Word:medows cos:-0.25613
Word:lawler cos:0.30564
Word:razzaq cos:0.07009
Word:bohua cos:-0.31209
Word:ad-libbing cos:-0.27840
Word:bartholomew cos:0.19940
Word:atomics cos:0.03606
Word:primeau cos:0.14667
Word:rectum cos:-0.15765
Word:suebi cos:-0.02686
Word:62.60 cos:-0.22319
Word:ayre cos:-0.02147
Word:sebek cos:-0.20326
Word:hvorostovsky cos:-0.09686
Word:riverwind cos:-0.29294
Word:modise cos:-0.03376
Word:73.51 cos:-0.35000
Word:32.99 cos:-0.12490
Word:curic cos:-0.35939
Word:imbues cos:-0.15593
Word:75.39 cos:-0.29518
Word:gould cos:0.48816
Word:daerden cos:-0.39179
Word:krech cos:-0.31921
Word:hirschbeck cos:0.20572
Word:57.25 cos:-0.21144
Word:leeke cos:-0.04467
Word:hukam cos:-0.00338
Word:flowserve cos:-0.40760
Word:u2019ll cos:-0.07607
Word:gijon cos:0.04663
Word:amstgeld cos:-0.05464
Word:zelma cos:-0.16023
Word:cheyre cos:-0.19506
Word:tintori cos:-0.14979
Word:54-member cos:-0.16858
Word:dispossess cos:-0.25695
Word:non-points cos:-0.31771
Word:lievin cos:-0.49227
Word:mila cos:-0.27365
Word:vituperation cos:-0.18849
Word:kobina cos:-0.36696
Word:danailov cos:-0.23817
Word:clifden cos:0.04410
Word:anti-miscegenation cos:-0.08209
Word:cullin cos:-0.07605
Word:semra cos:-0.38953
Word:kpc cos:-0.00233
Word:eone cos:-0.27450
Word:unmovic cos:0.01785
Word:khulusi cos:-0.40213
Word:power-hungry cos:-0.18349
Word:katimavik cos:-0.38700
Word:calwyn cos:-0.29337
Word:effecting cos:-0.37180
Word:71.61 cos:-0.30746
Word:banovina cos:0.04686
Word:chatrichalerm cos:-0.33579
Word:williamstown cos:-0.01665
Word:step-mother cos:0.02017
Word:nkosinathi cos:-0.31604
Word:notah cos:-0.08397
Word:blach cos:-0.30433
Word:kalmyk cos:-0.28054
Word:canutillo cos:-0.38003
Word:kvenland cos:-0.34233
Word:fiszman cos:-0.09038
Word:teenybopper cos:-0.24908
Word:phaedrus cos:-0.28910
Word:misogynous cos:-0.38611
Word:banting cos:-0.12355
Word:33.74 cos:-0.27280
Word:be'er cos:-0.02447
Word:finian cos:0.15980
Word:something cos:0.30928
Word:2-5/8 cos:-0.20152
Word:49.30 cos:-0.33676
Word:sompting cos:-0.39658
Word:denkova cos:-0.15262
Word:bandz cos:-0.26586
Word:12-rebound cos:-0.43614
Word:xiaoqi cos:-0.31607
Word:palembang cos:-0.19503
Word:mcparland cos:0.16706
Word:haruhi cos:-0.06028
Word:livanos cos:-0.13681
Word:89.4 cos:-0.20285
Word:ienner cos:-0.07548
Word:troiani cos:-0.30881
Word:sutono cos:-0.53473
Word:baljeet cos:-0.34717
Word:chagatai cos:0.03671
Word:chongkittavorn cos:-0.26893
Word:churla cos:0.10378
Word:yagur cos:-0.33970
Word:walter cos:0.48256
Word:dynastically cos:-0.29223
Word:türkoğlu cos:-0.17502
Word:constanze cos:-0.18344
Word:u.s.-turkey cos:-0.31916
Word:roya cos:-0.35247
Word:cacofonix cos:-0.48775
Word:pounce cos:-0.09880
Word:almand cos:-0.32464
Word:crackberry cos:-0.25550
Word:brillstein cos:0.22637
Word:unties cos:-0.13311
Word:jaipur cos:-0.02507
Word:jinghong cos:-0.41808
Word:longwell cos:0.05189
Word:anania cos:-0.12492
Word:pharos cos:-0.00629
Word:norie cos:-0.29524
Word:synaesthesia cos:-0.24292
Word:scumbags cos:-0.13700
Word:rygel cos:-0.04268
Word:interesting cos:0.13487
Word:erim cos:-0.26835
Word:hynes cos:0.09705
Word:luqueno cos:-0.07289
Word:maraud cos:-0.36431
Word:fibber cos:0.05749
Word:ethinyl cos:-0.17419
Word:churaman cos:-0.30991
Word:mentewab cos:-0.19649
Word:unkindness cos:-0.04832
Word:demmer cos:-0.26555
Word:succulence cos:-0.27540
Word:apollo-soyuz cos:-0.22893
Word:jukebox cos:-0.00385
Word:siquijor cos:-0.30979
Word:magandang cos:-0.23595
Word:brasilenos cos:-0.20279
Word:archibong cos:-0.29362
Word:fillol cos:-0.21604
Word:ruvalcaba cos:-0.41261
Word:lyta cos:-0.09044
Word:redbird cos:-0.02502
Word:chamartin cos:-0.23395
Word:dinozzo cos:0.09151
Word:anti-long cos:-0.12693
Word:nickless cos:-0.00346
Word:incandescence cos:-0.20602
Word:co-finance cos:-0.29702
Word:britos cos:-0.38594
Word:fneish cos:-0.00850
Word:taine cos:0.17863
Word:hartinger cos:-0.22855
Word:marji cos:-0.27128
Word:dahman cos:-0.28944
Word:ibsf cos:-0.07258
Word:mekas cos:-0.22907
Word:maxtone-graham cos:-0.13491
Word:aleichem cos:-0.23697
Word:freshest cos:-0.22510
Word:memarian cos:-0.40063
Word:lymphocytes cos:-0.02329
Word:owsley cos:0.07606
Word:maizels cos:-0.27464
Word:energy-momentum cos:-0.15865
Word:adefovir cos:-0.49869
Word:goldar cos:-0.26898
Word:associativity cos:-0.05727
Word:1.3775 cos:-0.17826
Word:morana cos:-0.38669
Word:iconium cos:-0.12332
Word:bohemianism cos:-0.38444
Word:m.d.s cos:-0.18218
Word:non-narrative cos:-0.40338
Word:inebriation cos:-0.26932
Word:culleton cos:0.03104
Word:morato cos:-0.29337
Word:cincture cos:-0.18444
Word:2,468 cos:-0.47989
Word:x-sampa cos:-0.01016
Word:o'casey cos:0.07156
Word:walrath cos:-0.08857
Word:retailers cos:0.03159
Word:cintia cos:-0.32519
Word:recolonization cos:-0.41373
Word:henman cos:0.13445
Word:53.20 cos:-0.21832
Word:ballwin cos:-0.41025
Word:mothercare cos:-0.14907
Word:cheema cos:-0.11212
Word:kamphuis cos:-0.48260
Word:yoseph cos:-0.33739
Word:pro-american cos:-0.18424
Word:vlahov cos:-0.12157
Word:aisling cos:0.12253
Word:jazz-inspired cos:-0.47691
Word:naeole cos:-0.20269
Word:muray cos:-0.24987
Word:douglas-hamilton cos:-0.01337
Word:laida cos:-0.41316
Word:hameroff cos:-0.31217
Word:astaxanthin cos:-0.34645
Word:kamler cos:0.03801
Word:checo cos:0.07390
Word:gizmo cos:-0.13481
Word:giraffe cos:-0.01610
Word:mcghee cos:0.15079
Word:sosin cos:-0.18347
Word:sadakazu cos:-0.24249
Word:croaky cos:-0.14072
Word:rosebush cos:-0.35521
Word:nipple cos:0.05103
Word:re-appointment cos:-0.12665
Word:ruaidri cos:-0.08365
Word:iolaus cos:0.08364
Word:makeover cos:-0.01828
Word:mamby cos:-0.41034
Word:ladies-in-waiting cos:0.05339
Word:scrawl cos:-0.22209
Word:tarana cos:-0.20843
Word:andruzzi cos:-0.00306
Word:middlebrow cos:-0.23126
Word:blushes cos:-0.11580
Word:recopilar cos:-0.12165
Word:ardeshir cos:-0.14955
Word:lakehurst cos:0.02592
Word:anti-serb cos:-0.33983
Word:jiafu cos:-0.13035
Word:nontransparent cos:-0.36190
Word:karleusa cos:-0.19993
Word:lynx cos:0.25506
Word:churlishness cos:-0.33309
Word:khusrau cos:-0.06809
Word:76.10 cos:-0.31125
Word:arsyad cos:-0.43919
Word:poduval cos:-0.33405
Word:115.74 cos:-0.19730
Word:henchard cos:-0.30945
Word:w.a.r. cos:-0.15053
Word:repington cos:-0.25413
Word:bundu cos:-0.38213
Word:imprimatur cos:0.03554
Word:gubler cos:0.04338
Word:danley cos:-0.12822
Word:poyntz cos:0.05643
Word:parnon cos:-0.28720
Word:101.77 cos:-0.42548
Word:renehan cos:-0.14625
Word:sures cos:-0.34931
Word:57.42 cos:-0.33534
Word:patenting cos:-0.28629
Word:mccree cos:0.09910
Word:farlowe cos:-0.20908
Word:nichola cos:-0.05972
Word:đính cos:-0.12208
Word:salicin cos:-0.41518
Word:stagename cos:-0.14986
Word:nesson cos:-0.10506
Word:suited cos:0.06665
Word:waikato cos:0.16081
Word:70.6 cos:-0.36325
Word:durrett cos:-0.22728
Word:rohana cos:-0.38813
Word:iullus cos:-0.31168
Word:belgarath cos:-0.33242
Word:meinhold cos:0.16219
Word:montecore cos:0.04767
Word:wotc cos:-0.13203
Word:35.25 cos:-0.27644
Word:71.92 cos:-0.27991
Word:desecration cos:0.04870
Word:parolees cos:-0.23984
Word:stateside cos:0.01076
Word:21.31 cos:-0.35472
Word:francais cos:0.10804
Word:afsan cos:-0.42636
Word:okker cos:-0.08883
Word:siena cos:0.01534
Word:ab-soul cos:-0.11077
Word:gandhari cos:-0.20119
Word:trammel cos:0.02456
Word:novelty cos:0.20080
Word:mad2 cos:-0.50907
Word:cowing cos:-0.37009
Word:kiera cos:-0.12917
Word:kazempour cos:-0.38184
Word:spinelli cos:-0.14659
Word:chilliness cos:-0.35112
Word:74.57 cos:-0.24368
Word:sorosky cos:-0.22069
Word:toolshed cos:-0.25560
Word:shahrokh cos:-0.46034
Word:catchphrase cos:0.15456
Word:endows cos:-0.37555
Word:legislated cos:-0.24308
Word:galeon cos:-0.36652
Word:1-pete cos:-0.01040
Word:rebt cos:-0.45852
Word:tait cos:0.26968
Word:duray cos:-0.34225
Word:altruist cos:-0.31445
Word:medjugorje cos:-0.29348
Word:konner cos:-0.17474
Word:attorney-at-law cos:-0.14687
Word:represses cos:-0.36406
